"join_id","claim_id","register","register_class","source_id","evidence_role","locator","independence_group","notes"
"CS-4784","PUR-N-045","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-021","CONTRIBUTING","RV 09.048.02 pāda c, token śatám; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-021",""
"CS-4785","PUR-N-045","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-022","CONTRIBUTING","RV 09.048.02 pāda c, token śatám; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-021",""
"CS-4786","PUR-N-045","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-072","CONTRIBUTING","RV 09.048.02 pāda c, token śatám; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-072",""
"CS-4787","PUR-N-045","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-073","CONTRIBUTING","RV 09.048.02 pāda c, token śatám; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-073",""
"CS-4788","PUR-N-045","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-074","CONTRIBUTING","RV 09.048.02 pāda c, token śatám; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-019",""
"CS-4789","PUR-N-046","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-069","CONTRIBUTING","RV 10.067.05 pāda b, token trī́ṇi; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-069",""
"CS-4790","PUR-N-046","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-020","CONTRIBUTING","RV 10.067.05 pāda b, token trī́ṇi; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-020",""
"CS-4791","PUR-N-046","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-021","CONTRIBUTING","RV 10.067.05 pāda b, token trī́ṇi; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-021",""
"CS-4792","PUR-N-046","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-022","CONTRIBUTING","RV 10.067.05 pāda b, token trī́ṇi; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-021",""
"CS-4793","PUR-N-046","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-072","CONTRIBUTING","RV 10.067.05 pāda b, token trī́ṇi; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-072",""
"CS-4794","PUR-N-046","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-073","CONTRIBUTING","RV 10.067.05 pāda b, token trī́ṇi; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-073",""
"CS-4795","PUR-N-046","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-074","CONTRIBUTING","RV 10.067.05 pāda b, token trī́ṇi; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-019",""
"CS-4796","PUR-N-047","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-069","CONTRIBUTING","RV 10.104.08 pāda a, token saptá; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-069",""
"CS-4797","PUR-N-047","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-020","CONTRIBUTING","RV 10.104.08 pāda a, token saptá; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-020",""
"CS-4798","PUR-N-047","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-021","CONTRIBUTING","RV 10.104.08 pāda a, token saptá; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-021",""
"CS-4799","PUR-N-047","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-022","CONTRIBUTING","RV 10.104.08 pāda a, token saptá; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-021",""
"CS-4800","PUR-N-047","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-072","CONTRIBUTING","RV 10.104.08 pāda a, token saptá; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-072",""
"CS-4801","PUR-N-047","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-073","CONTRIBUTING","RV 10.104.08 pāda a, token saptá; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-073",""
"CS-4802","PUR-N-047","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-074","CONTRIBUTING","RV 10.104.08 pāda a, token saptá; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-019",""
"CS-4803","PUR-N-048","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-069","CONTRIBUTING","RV 10.104.08 pāda c, token navatím; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-069",""
"CS-4804","PUR-N-048","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-020","CONTRIBUTING","RV 10.104.08 pāda c, token navatím; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-020",""
"CS-4805","PUR-N-048","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-021","CONTRIBUTING","RV 10.104.08 pāda c, token navatím; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-021",""
"CS-4806","PUR-N-048","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-022","CONTRIBUTING","RV 10.104.08 pāda c, token navatím; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-021",""
"CS-4807","PUR-N-048","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-072","CONTRIBUTING","RV 10.104.08 pāda c, token navatím; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-072",""
"CS-4808","PUR-N-048","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-073","CONTRIBUTING","RV 10.104.08 pāda c, token navatím; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-073",""
"CS-4809","PUR-N-048","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-074","CONTRIBUTING","RV 10.104.08 pāda c, token navatím; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-019",""
"CS-4810","PUR-N-049","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-069","CONTRIBUTING","RV 10.104.08 pāda c, token náva; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-069",""
"CS-4811","PUR-N-049","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-020","CONTRIBUTING","RV 10.104.08 pāda c, token náva; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-020",""
"CS-4812","PUR-N-049","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-021","CONTRIBUTING","RV 10.104.08 pāda c, token náva; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-021",""
"CS-4813","PUR-N-049","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-022","CONTRIBUTING","RV 10.104.08 pāda c, token náva; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-021",""
"CS-4814","PUR-N-049","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-072","CONTRIBUTING","RV 10.104.08 pāda c, token náva; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-072",""
"CS-4815","PUR-N-049","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-073","CONTRIBUTING","RV 10.104.08 pāda c, token náva; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-073",""
"CS-4816","PUR-N-049","03-REGISTERS/rigveda-pur-counts.csv","CLAIM","SRC-074","CONTRIBUTING","RV 10.104.08 pāda c, token náva; Aufrecht and padapāṭha at that stanza; Griffith, Geldner and Grassmann at that stanza","IG-SRC-019",""
"CS-4817","PUR-OCC-001","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4818","PUR-OCC-001","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4819","PUR-OCC-002","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4820","PUR-OCC-002","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4821","PUR-OCC-003","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4822","PUR-OCC-003","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4823","PUR-OCC-004","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4824","PUR-OCC-004","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4825","PUR-OCC-005","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4826","PUR-OCC-005","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4827","PUR-OCC-006","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4828","PUR-OCC-006","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4829","PUR-OCC-007","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4830","PUR-OCC-007","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4831","PUR-OCC-008","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4832","PUR-OCC-008","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4833","PUR-OCC-009","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4834","PUR-OCC-009","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4835","PUR-OCC-010","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4836","PUR-OCC-010","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4837","PUR-OCC-011","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4838","PUR-OCC-011","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4839","PUR-OCC-012","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4840","PUR-OCC-012","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4841","PUR-OCC-013","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4842","PUR-OCC-013","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4843","PUR-OCC-014","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4844","PUR-OCC-014","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4845","PUR-OCC-015","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4846","PUR-OCC-015","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4847","PUR-OCC-016","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4848","PUR-OCC-016","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4849","PUR-OCC-017","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4850","PUR-OCC-017","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4851","PUR-OCC-018","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4852","PUR-OCC-018","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4853","PUR-OCC-019","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4854","PUR-OCC-019","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4855","PUR-OCC-020","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4856","PUR-OCC-020","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4857","PUR-OCC-021","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4858","PUR-OCC-021","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4859","PUR-OCC-022","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4860","PUR-OCC-022","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4861","PUR-OCC-023","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4862","PUR-OCC-023","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4863","PUR-OCC-024","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4864","PUR-OCC-024","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4865","PUR-OCC-025","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4866","PUR-OCC-025","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4867","PUR-OCC-026","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4868","PUR-OCC-026","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4869","PUR-OCC-027","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4870","PUR-OCC-027","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4871","PUR-OCC-028","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4872","PUR-OCC-028","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4873","PUR-OCC-029","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4874","PUR-OCC-029","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4875","PUR-OCC-030","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4876","PUR-OCC-030","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4877","PUR-OCC-031","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4878","PUR-OCC-031","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4879","PUR-OCC-032","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4880","PUR-OCC-032","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4881","PUR-OCC-033","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4882","PUR-OCC-033","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4883","PUR-OCC-034","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4884","PUR-OCC-034","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4885","PUR-OCC-035","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4886","PUR-OCC-035","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4887","PUR-OCC-036","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4888","PUR-OCC-036","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4889","PUR-OCC-037","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4890","PUR-OCC-037","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4891","PUR-OCC-038","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4892","PUR-OCC-038","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4893","PUR-OCC-039","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4894","PUR-OCC-039","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4895","PUR-OCC-040","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4896","PUR-OCC-040","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4897","PUR-OCC-041","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4898","PUR-OCC-041","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4899","PUR-OCC-042","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4900","PUR-OCC-042","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4901","PUR-OCC-043","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4902","PUR-OCC-043","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4903","PUR-OCC-044","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4904","PUR-OCC-044","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4905","PUR-OCC-045","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4906","PUR-OCC-045","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4907","PUR-OCC-046","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4908","PUR-OCC-046","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4909","PUR-OCC-047","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4910","PUR-OCC-047","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4911","PUR-OCC-048","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4912","PUR-OCC-048","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4913","PUR-OCC-049","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4914","PUR-OCC-049","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4915","PUR-OCC-050","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4916","PUR-OCC-050","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4917","PUR-OCC-051","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4918","PUR-OCC-051","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4919","PUR-OCC-052","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4920","PUR-OCC-052","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4921","PUR-OCC-053","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4922","PUR-OCC-053","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4923","PUR-OCC-054","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4924","PUR-OCC-054","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4925","PUR-OCC-055","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4926","PUR-OCC-055","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4927","PUR-OCC-056","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4928","PUR-OCC-056","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4929","PUR-OCC-057","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4930","PUR-OCC-057","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4931","PUR-OCC-058","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4932","PUR-OCC-058","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4933","PUR-OCC-059","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4934","PUR-OCC-059","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4935","PUR-OCC-060","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4936","PUR-OCC-060","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4937","PUR-OCC-061","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4938","PUR-OCC-061","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4939","PUR-OCC-062","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4940","PUR-OCC-062","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
"CS-4941","PUR-OCC-063","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-022","CONTRIBUTING","","IG-SRC-021",""
"CS-4942","PUR-OCC-063","03-REGISTERS/rigveda-pur-family-occurrences.csv","DATA","SRC-023","CONTRIBUTING","","IG-SRC-019",""
