"current_path","authority","migration_state","proposed_path","proposed_path_status","inbound_refs_fullpath","inbound_refs_basename_only","referring_files","move_precondition","old_path_crosswalk"
"04-AUDITS/rv-pur-passage-build.py","assurance","NOT-MOVED","assurance/audits/rv-pur-passage-build.py","PROPOSED-NOT-ADOPTED (D-046)","2","0","04-AUDITS/rigveda-pur-4j-method.md; 04-AUDITS/rv-pur-passages-csv.py","D-046 adopts the target structure, and all 2 full-path reference(s) are rewritten in the same commit","04-AUDITS/rv-pur-passage-build.py"
"04-AUDITS/rv-pur-passages-csv.py","assurance","NOT-MOVED","assurance/audits/rv-pur-passages-csv.py","PROPOSED-NOT-ADOPTED (D-046)","1","0","04-AUDITS/rigveda-pur-4j-method.md","D-046 adopts the target structure, and all 1 full-path reference(s) are rewritten in the same commit","04-AUDITS/rv-pur-passages-csv.py"
"04-AUDITS/rv-pur-typology.py","assurance","NOT-MOVED","assurance/audits/rv-pur-typology.py","PROPOSED-NOT-ADOPTED (D-046)","2","0","03-REGISTERS/rigveda-pur-4j-claims.csv; 04-AUDITS/rigveda-pur-4j-method.md","D-046 adopts the target structure, and all 2 full-path reference(s) are rewritten in the same commit","04-AUDITS/rv-pur-typology.py"
"04-AUDITS/rv-retroflex-aggregate.py","assurance","NOT-MOVED","assurance/audits/rv-retroflex-aggregate.py","PROPOSED-NOT-ADOPTED (D-046)","1","2","03-REGISTERS/domain-e-claims.csv","D-046 adopts the target structure, and all 1 full-path reference(s) are rewritten in the same commit","04-AUDITS/rv-retroflex-aggregate.py"
"04-AUDITS/rv-retroflex-classify.py","assurance","NOT-MOVED","assurance/audits/rv-retroflex-classify.py","PROPOSED-NOT-ADOPTED (D-046)","3","1","03-REGISTERS/domain-e-claims.csv; 03-REGISTERS/domain-e-hypothesis-eligibility.csv; 04-AUDITS/rv-retroflex-aggregate.py","D-046 adopts the target structure, and all 3 full-path reference(s) are rewritten in the same commit","04-AUDITS/rv-retroflex-classify.py"
"04-AUDITS/rv-token-extract.py","assurance","NOT-MOVED","assurance/audits/rv-token-extract.py","PROPOSED-NOT-ADOPTED (D-046)","11","1","02-SOURCES/access-ledger.csv; 03-REGISTERS/domain-e-claims.csv; 03-REGISTERS/domain-e-measurements.csv; 03-REGISTERS/rigveda-pur-family.csv; 03-REGISTERS/rigveda-varna.csv; 04-AUDITS/domain-e-method.md; 04-AUDITS/rigveda-pur-4j-method.md; 04-AUDITS/rigveda-pur-family-method.md; 04-AUDITS/rv-pur-family-search.py; 04-AUDITS/rv-pur-passage-build.py; 04-AUDITS/rv-retroflex-classify.py","D-046 adopts the target structure, and all 11 full-path reference(s) are rewritten in the same commit","04-AUDITS/rv-token-extract.py"
"04-AUDITS/rv-varna-census.py","assurance","NOT-MOVED","assurance/audits/rv-varna-census.py","PROPOSED-NOT-ADOPTED (D-046)","2","0","03-REGISTERS/rigveda-varna.csv; 04-AUDITS/BIAS-FAILURE-LOG.csv","D-046 adopts the target structure, and all 2 full-path reference(s) are rewritten in the same commit","04-AUDITS/rv-varna-census.py"
"04-AUDITS/validate-registers.py","assurance","NOT-MOVED","assurance/audits/validate-registers.py","PROPOSED-NOT-ADOPTED (D-046)","14","1",".claude/agents/adversarial-reviewer.md; .claude/agents/chronology-gate.md; .claude/hooks/block-push-on-register-failure.sh; .github/workflows/validate-registers.yml; 00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/CONTRADICTION-REGISTER.csv; 00-CONTROLLER/PROGRAMME.md; 04-AUDITS/VALIDATOR-FINDINGS-2026-09-07.md; 04-AUDITS/claim-sources-build.py; 04-AUDITS/control-plane-reconciliation-2026-09-08.md; 04-AUDITS/domain-m-adversarial-review-2026-09-07.md; 04-AUDITS/validator-source-id-splitting-2026-09-07.md; 09-DECISIONS/README.md; AI-AGENT-ROSTER.md","D-046 adopts the target structure, and all 14 full-path reference(s) are rewritten in the same commit","04-AUDITS/validate-registers.py"
"04-AUDITS/validator-source-id-splitting-2026-09-07.md","assurance","NOT-MOVED","assurance/audits/validator-source-id-splitting-2026-09-07.md","PROPOSED-NOT-ADOPTED (D-046)","2","0","00-CONTROLLER/CANONICAL-FILES.csv; AI-AGENT-ROSTER.md","D-046 adopts the target structure, and all 2 full-path reference(s) are rewritten in the same commit","04-AUDITS/validator-source-id-splitting-2026-09-07.md"
"05-HOLDS/.gitkeep","assurance","NOT-MOVED","assurance/holds/.gitkeep","PROPOSED-NOT-ADOPTED (D-046)","0","0","","D-046 adopts the target structure; no full-path reference to rewrite","05-HOLDS/.gitkeep"
"05-HOLDS/HOLD-001-purandhi-etymology.md","assurance","NOT-MOVED","assurance/holds/HOLD-001-purandhi-etymology.md","PROPOSED-NOT-ADOPTED (D-046)","1","0","03-REGISTERS/rigveda-pur-family.csv","D-046 adopts the target structure, and all 1 full-path reference(s) are rewritten in the same commit","05-HOLDS/HOLD-001-purandhi-etymology.md"
"05-HOLDS/HOLD-002-dedr-unreachable.md","assurance","NOT-MOVED","assurance/holds/HOLD-002-dedr-unreachable.md","PROPOSED-NOT-ADOPTED (D-046)","5","0","03-REGISTERS/domain-e-claims.csv; 03-REGISTERS/domain-m-brahui-position.csv; 04-AUDITS/backlog-coverage-build.py; 06-BACKLOG/BACKLOG-COVERAGE.csv; DECISIONS-NEEDED.md","D-046 adopts the target structure, and all 5 full-path reference(s) are rewritten in the same commit","05-HOLDS/HOLD-002-dedr-unreachable.md"
"05-HOLDS/HOLD-003-para-munda-primary-statement.md","assurance","NOT-MOVED","assurance/holds/HOLD-003-para-munda-primary-statement.md","PROPOSED-NOT-ADOPTED (D-046)","2","0","03-REGISTERS/domain-e-claims.csv; DECISIONS-NEEDED.md","D-046 adopts the target structure, and all 2 full-path reference(s) are rewritten in the same commit","05-HOLDS/HOLD-003-para-munda-primary-statement.md"
"05-HOLDS/HOLD-004-north-dravidian-comparative-evidence.md","assurance","NOT-MOVED","assurance/holds/HOLD-004-north-dravidian-comparative-evidence.md","PROPOSED-NOT-ADOPTED (D-046)","0","0","","D-046 adopts the target structure; no full-path reference to rewrite","05-HOLDS/HOLD-004-north-dravidian-comparative-evidence.md"
"05-HOLDS/HOLD-005-substrate-literature.md","assurance","NOT-MOVED","assurance/holds/HOLD-005-substrate-literature.md","PROPOSED-NOT-ADOPTED (D-046)","4","0","03-REGISTERS/domain-e-evidence-mass.csv; 03-REGISTERS/domain-e-measurements.csv; 04-AUDITS/domain-e-evidence-mass.py; 04-AUDITS/domain-e-method-comparative.md","D-046 adopts the target structure, and all 4 full-path reference(s) are rewritten in the same commit","05-HOLDS/HOLD-005-substrate-literature.md"
"05-HOLDS/HOLD-006-rigvedic-poet-attributions.md","assurance","NOT-MOVED","assurance/holds/HOLD-006-rigvedic-poet-attributions.md","PROPOSED-NOT-ADOPTED (D-046)","0","0","","D-046 adopts the target structure; no full-path reference to rewrite","05-HOLDS/HOLD-006-rigvedic-poet-attributions.md"
"06-BACKLOG/BACKLOG-COVERAGE.csv","programme","NOT-MOVED","programme/backlog/BACKLOG-COVERAGE.csv","PROPOSED-NOT-ADOPTED (D-046)","12","8","00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/IDENTIFIER-NAMESPACES.csv; 00-CONTROLLER/PROGRAMME.md; 01-INHERITED/site-review/RUNNING-LIST-RECONCILIATION.md; 02-SOURCES/access-ledger.csv; 04-AUDITS/MIGRATION-HOLDS.csv; 04-AUDITS/backlog-coverage-build.py; 04-AUDITS/identifier-normalisation-brief.md; 09-DECISIONS/OWNER-DECISIONS.csv; 13-PRODUCT-ARCHITECTURE/museum-framework.md; DECISIONS-NEEDED.md; RESEARCH-QUEUE.md","D-046 adopts the target structure, and all 12 full-path reference(s) are rewritten in the same commit","06-BACKLOG/BACKLOG-COVERAGE.csv"
"06-BACKLOG/BACKLOG-v2-ITEMS.md","programme","NOT-MOVED","programme/backlog/BACKLOG-v2-ITEMS.md","PROPOSED-NOT-ADOPTED (D-046)","7","2","00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/IDENTIFIER-NAMESPACES.csv; 04-AUDITS/backlog-coverage-build.py; 06-BACKLOG/BACKLOG-COVERAGE.csv; 06-BACKLOG/EXPANSION-PROMPT-2026-09-07.md; 09-DECISIONS/OWNER-DECISIONS.csv; DECISIONS-NEEDED.md","D-046 adopts the target structure, and all 7 full-path reference(s) are rewritten in the same commit","06-BACKLOG/BACKLOG-v2-ITEMS.md"
"06-BACKLOG/EXPANSION-PROMPT-2026-09-07.md","programme","NOT-MOVED","programme/backlog/EXPANSION-PROMPT-2026-09-07.md","PROPOSED-NOT-ADOPTED (D-046)","8","1","00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/PROGRAMME.md; 04-AUDITS/backlog-coverage-build.py; 06-BACKLOG/BACKLOG-COVERAGE.csv; 06-BACKLOG/BACKLOG-v2-ITEMS.md; 09-DECISIONS/OWNER-DECISIONS.csv; 13-PRODUCT-ARCHITECTURE/museum-framework.md; DECISIONS-NEEDED.md","D-046 adopts the target structure, and all 8 full-path reference(s) are rewritten in the same commit","06-BACKLOG/EXPANSION-PROMPT-2026-09-07.md"
"06-BACKLOG/README.md","programme","NOT-MOVED","programme/backlog/README.md","PROPOSED-NOT-ADOPTED (D-046)","6","8","00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/CONTRADICTION-REGISTER.csv; 04-AUDITS/backlog-coverage-build.py; 06-BACKLOG/BACKLOG-COVERAGE.csv; 09-DECISIONS/OWNER-DECISIONS.csv; DECISIONS-NEEDED.md","D-046 adopts the target structure, and all 6 full-path reference(s) are rewritten in the same commit","06-BACKLOG/README.md"
"06-BRIEFS/pur-4j-corpus.md","programme","NOT-MOVED","programme/briefs/pur-4j-corpus.md","PROPOSED-NOT-ADOPTED (D-046)","2","0","04-AUDITS/rigveda-pur-4j-method.md; RESEARCH-QUEUE.md","D-046 adopts the target structure, and all 2 full-path reference(s) are rewritten in the same commit","06-BRIEFS/pur-4j-corpus.md"
"06-BRIEFS/pur-translation-standard.md","programme","NOT-MOVED","programme/briefs/pur-translation-standard.md","PROPOSED-NOT-ADOPTED (D-046)","9","0","03-REGISTERS/rigveda-pur-4j-claims.csv; 03-REGISTERS/rigveda-pur-4j-interpretations.csv; 03-REGISTERS/rigveda-pur-typology.csv; 04-AUDITS/BIAS-FAILURE-LOG.csv; 04-AUDITS/REAUDIT-QUEUE.csv; 04-AUDITS/rv-pur-counts.py; 04-AUDITS/rv-pur-typology.py; 06-BRIEFS/pur-4j-corpus.md; CORRECTIONS-PENDING.md","D-046 adopts the target structure, and all 9 full-path reference(s) are rewritten in the same commit","06-BRIEFS/pur-translation-standard.md"
"06-BRIEFS/rv01-reconciliation.md","programme","NOT-MOVED","programme/briefs/rv01-reconciliation.md","PROPOSED-NOT-ADOPTED (D-046)","10","1",".claude/agents/museum-translator.md; 02-SOURCES/vedaweb-manifest-2026-09-07-extension.md; 03-REGISTERS/rigveda-pur-4j-claims.csv; 03-REGISTERS/rigveda-pur-4j-interpretations.csv; 04-AUDITS/identifier-normalisation-brief.md; 04-AUDITS/rigveda-pur-4j-method.md; 04-AUDITS/rv-pur-fields.py; 06-BRIEFS/pur-4j-corpus.md; 09-DECISIONS/OWNER-DECISIONS.csv; CORRECTIONS-PENDING.md","D-046 adopts the target structure, and all 10 full-path reference(s) are rewritten in the same commit","06-BRIEFS/rv01-reconciliation.md"
"09-DECISIONS/DECISION-ID-MAP.csv","decision-authority","NOT-MOVED","governance/decision-aliases.csv","PROPOSED-NOT-ADOPTED (D-046)","14","4","00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/CONTROLLER-RECONCILIATION.md; 00-CONTROLLER/IDENTIFIER-NAMESPACES.csv; 04-AUDITS/VALIDATOR-FINDINGS-2026-09-07.md; 04-AUDITS/domain-m-adversarial-review-2026-09-07.md; 04-AUDITS/identifier-normalisation-brief.md; 04-AUDITS/inherited-claims-extraction.py; 04-AUDITS/path-migration-build.py; 04-AUDITS/validate-registers.py; 09-DECISIONS/OWNER-DECISIONS.csv; 13-PRODUCT-ARCHITECTURE/museum-framework.md; CLAUDE.md; DECISIONS-NEEDED.md; README.md","D-046 adopts the target structure, and all 14 full-path reference(s) are rewritten in the same commit","09-DECISIONS/DECISION-ID-MAP.csv"
"09-DECISIONS/OWNER-DECISIONS.csv","decision-authority","NOT-MOVED","governance/decisions.csv","PROPOSED-NOT-ADOPTED (D-046)","23","6",".claude/agents/retriever.md; .claude/agents/rights-steward.md; .claude/hooks/block-push-on-register-failure.sh; 00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/CONTRADICTION-REGISTER.csv; 00-CONTROLLER/CONTROLLER-RECONCILIATION.md; 00-CONTROLLER/IDENTIFIER-NAMESPACES.csv; 00-CONTROLLER/PROGRAMME.md; 04-AUDITS/INTERNAL-CONTRADICTIONS.csv; 04-AUDITS/VALIDATOR-FINDINGS-2026-09-07.md; 04-AUDITS/domain-m-adversarial-review-2026-09-07.md; 04-AUDITS/identifier-normalisation-brief.md; 04-AUDITS/inherited-claims-extraction.py; 04-AUDITS/path-migration-build.py; 06-BRIEFS/rv01-reconciliation.md; 09-DECISIONS/DECISION-ID-MAP.csv; 13-PRODUCT-ARCHITECTURE/museum-framework.md; AI-AGENT-ROSTER.md; CLAUDE.md; CORRECTIONS-PENDING.md; DECISIONS-NEEDED.md; README.md; RESEARCH-QUEUE.md","D-046 adopts the target structure, and all 23 full-path reference(s) are rewritten in the same commit","09-DECISIONS/OWNER-DECISIONS.csv"
"09-DECISIONS/README.md","decision-authority","NOT-MOVED","governance/README.md","PROPOSED-NOT-ADOPTED (D-046)","3","11","00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/CONTRADICTION-REGISTER.csv; 04-AUDITS/identifier-normalisation-brief.md","D-046 adopts the target structure, and all 3 full-path reference(s) are rewritten in the same commit","09-DECISIONS/README.md"
"13-PRODUCT-ARCHITECTURE/museum-framework.md","programme","NOT-MOVED","programme/product/museum-framework.md","PROPOSED-NOT-ADOPTED (D-046)","10","0",".claude/agents/museum-translator.md; .claude/agents/rights-steward.md; 00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/CONTRADICTION-REGISTER.csv; 04-AUDITS/identifier-normalisation-brief.md; 09-DECISIONS/DECISION-ID-MAP.csv; 09-DECISIONS/OWNER-DECISIONS.csv; CORRECTIONS-PENDING.md; DECISIONS-NEEDED.md; RESEARCH-QUEUE.md","D-046 adopts the target structure, and all 10 full-path reference(s) are rewritten in the same commit","13-PRODUCT-ARCHITECTURE/museum-framework.md"
"AGENTS.md","repository-root","NOT-MOVED","NO-PROPOSAL-RECORDED","PROPOSED-NOT-ADOPTED (D-046)","12","0",".claude/agents/adversarial-reviewer.md; 00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/CONTRADICTION-REGISTER.csv; 00-CONTROLLER/CONTROLLER-RECONCILIATION.md; 00-CONTROLLER/PROGRAMME.md; 00-CONTROLLER/REPOSITORY-MAP.md; 02-SOURCES/retrieval-notes-2026-09-06.md; 04-AUDITS/ADVERSARIAL-REVIEW-PR22-DOMAIN-M.md; 04-AUDITS/VALIDATOR-FINDINGS-2026-09-07.md; 04-AUDITS/validate-registers.py; DECISIONS-NEEDED.md; README.md","D-046 adopts the target structure, and all 12 full-path reference(s) are rewritten in the same commit","AGENTS.md"
"AI-AGENT-ROSTER.md","repository-root","NOT-MOVED","governance/ai-roles.md","PROPOSED-NOT-ADOPTED (D-046)","5","0","00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/CONTRADICTION-REGISTER.csv; 00-CONTROLLER/REPOSITORY-MAP.md; 04-AUDITS/path-migration-build.py; README.md","D-046 adopts the target structure, and all 5 full-path reference(s) are rewritten in the same commit","AI-AGENT-ROSTER.md"
"CLAUDE.md","repository-root","NOT-MOVED","NO-PROPOSAL-RECORDED","PROPOSED-NOT-ADOPTED (D-046)","48","0",".claude/agents/adversarial-reviewer.md; .claude/agents/chronology-gate.md; .claude/agents/corpus-analyst.md; .claude/agents/museum-translator.md; .claude/agents/retriever.md; .claude/agents/rights-steward.md; .claude/agents/source-genealogist.md; .claude/hooks/block-push-on-register-failure.sh; 00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/CONTRADICTION-REGISTER.csv; 00-CONTROLLER/CONTROLLER-RECONCILIATION.md; 00-CONTROLLER/PROGRAMME.md; 00-CONTROLLER/REPOSITORY-MAP.md; 00-CONTROLLER/RESEARCH-CONSTITUTION.md; 01-INHERITED/curatorial-audit-v1.1/SCHEMA.md; 02-SOURCES/access-ledger.csv; 02-SOURCES/dependency.csv; 02-SOURCES/retrieval-notes-2026-09-06.md; 03-REGISTERS/domain-e-hypothesis-eligibility.csv; 03-REGISTERS/domain-m-brahui-position.csv; 03-REGISTERS/inherited-claims.csv; 03-REGISTERS/rigveda-varna.csv; 04-AUDITS/ADVERSARIAL-REVIEW-PR22-DOMAIN-M.md; 04-AUDITS/INTERNAL-CONTRADICTIONS.csv; 04-AUDITS/MIGRATION-HOLDS.csv; 04-AUDITS/REAUDIT-QUEUE.csv; 04-AUDITS/VALIDATOR-FINDINGS-2026-09-07.md; 04-AUDITS/claim-sources-build.py; 04-AUDITS/claim-status-build.py; 04-AUDITS/domain-m-adversarial-review-2026-09-07.md; 04-AUDITS/identifier-normalisation-brief.md; 04-AUDITS/inherited-claims-extraction.py; 04-AUDITS/path-migration-build.py; 04-AUDITS/validate-registers.py; 04-AUDITS/validator-source-id-splitting-2026-09-07.md; 05-HOLDS/HOLD-003-para-munda-primary-statement.md; 06-BACKLOG/BACKLOG-v2-ITEMS.md; 06-BACKLOG/EXPANSION-PROMPT-2026-09-07.md; 06-BRIEFS/rv01-reconciliation.md; 09-DECISIONS/DECISION-ID-MAP.csv; 09-DECISIONS/OWNER-DECISIONS.csv; 09-DECISIONS/README.md; 13-PRODUCT-ARCHITECTURE/museum-framework.md; AGENTS.md; AI-AGENT-ROSTER.md; CORRECTIONS-PENDING.md; DECISIONS-NEEDED.md; README.md","D-046 adopts the target structure, and all 48 full-path reference(s) are rewritten in the same commit","CLAUDE.md"
"CORRECTIONS-PENDING.md","repository-root","NOT-MOVED","NO-PROPOSAL-RECORDED","PROPOSED-NOT-ADOPTED (D-046)","6","0","00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/CONTRADICTION-REGISTER.csv; 00-CONTROLLER/REPOSITORY-MAP.md; 04-AUDITS/BIAS-FAILURE-LOG.csv; 04-AUDITS/REAUDIT-QUEUE.csv; 04-AUDITS/rv-varna-census.py","D-046 adopts the target structure, and all 6 full-path reference(s) are rewritten in the same commit","CORRECTIONS-PENDING.md"
"DECISIONS-NEEDED.md","repository-root","NOT-MOVED","governance/open-decisions.md","PROPOSED-NOT-ADOPTED (D-046)","24","0",".claude/agents/retriever.md; .claude/agents/rights-steward.md; 00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/CONTROLLER-RECONCILIATION.md; 00-CONTROLLER/PROGRAMME.md; 00-CONTROLLER/REPOSITORY-MAP.md; 01-INHERITED/curatorial-audit-v1.1/SCHEMA.md; 01-INHERITED/site-review/RUNNING-LIST-RECONCILIATION.md; 02-SOURCES/access-ledger.csv; 02-SOURCES/retrieval-notes-2026-09-06.md; 04-AUDITS/identifier-normalisation-brief.md; 04-AUDITS/path-migration-build.py; 05-HOLDS/HOLD-005-substrate-literature.md; 06-BACKLOG/BACKLOG-v2-ITEMS.md; 06-BACKLOG/EXPANSION-PROMPT-2026-09-07.md; 06-BACKLOG/README.md; 09-DECISIONS/DECISION-ID-MAP.csv; 09-DECISIONS/OWNER-DECISIONS.csv; 09-DECISIONS/README.md; 13-PRODUCT-ARCHITECTURE/museum-framework.md; CLAUDE.md; CORRECTIONS-PENDING.md; README.md; RESEARCH-QUEUE.md","D-046 adopts the target structure, and all 24 full-path reference(s) are rewritten in the same commit","DECISIONS-NEEDED.md"
"README.md","repository-root","NOT-MOVED","NO-PROPOSAL-RECORDED","PROPOSED-NOT-ADOPTED (D-046)","14","0","00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/CONTRADICTION-REGISTER.csv; 00-CONTROLLER/CONTROLLER-RECONCILIATION.md; 00-CONTROLLER/REPOSITORY-MAP.md; 02-SOURCES/access-ledger.csv; 02-SOURCES/retrieval-notes-2026-09-06.md; 02-SOURCES/vedaweb-manifest-2026-09-07.md; 04-AUDITS/ADVERSARIAL-REVIEW-PR22-DOMAIN-M.md; 04-AUDITS/backlog-coverage-build.py; 04-AUDITS/identifier-normalisation-brief.md; 04-AUDITS/path-migration-build.py; 06-BACKLOG/BACKLOG-COVERAGE.csv; 09-DECISIONS/OWNER-DECISIONS.csv; DECISIONS-NEEDED.md","D-046 adopts the target structure, and all 14 full-path reference(s) are rewritten in the same commit","README.md"
"RESEARCH-QUEUE.md","repository-root","NOT-MOVED","programme/queue.md","PROPOSED-NOT-ADOPTED (D-046)","16","0","00-CONTROLLER/CANONICAL-FILES.csv; 00-CONTROLLER/CONTRADICTION-REGISTER.csv; 00-CONTROLLER/CONTROLLER-RECONCILIATION.md; 00-CONTROLLER/PROGRAMME.md; 00-CONTROLLER/REPOSITORY-MAP.md; 02-SOURCES/retrieval-notes-2026-09-06.md; 04-AUDITS/ADVERSARIAL-REVIEW-PR22-DOMAIN-M.md; 04-AUDITS/REAUDIT-QUEUE.csv; 04-AUDITS/domain-m-adversarial-review-2026-09-07.md; 04-AUDITS/identifier-normalisation-brief.md; 04-AUDITS/path-migration-build.py; 09-DECISIONS/DECISION-ID-MAP.csv; 09-DECISIONS/OWNER-DECISIONS.csv; 13-PRODUCT-ARCHITECTURE/museum-framework.md; DECISIONS-NEEDED.md; README.md","D-046 adopts the target structure, and all 16 full-path reference(s) are rewritten in the same commit","RESEARCH-QUEUE.md"
